892	6.000000
893	6.000000
894	6.000000
895	6.000000
896	6.000000
897	6.000000
898	6.000000
899	6.000000
900	6.000000
901	6.000000
902	6.000000
903	6.000000
904	6.000000
905	6.000000
906	6.000000
907	6.000000
908	6.000000
909	6.000000
910	6.000000
911	6.000000
912	6.000000
913	6.000000
914	6.000000
915	6.000000
916	6.000000
917	6.000000
918	6.000000
919	6.000000
920	6.000000
921	6.000000
922	6.000000
923	6.000000
924	6.000000
925	6.000000
926	6.000000
927	6.000000
928	6.000000
929	6.000000
930	6.000000
931	6.000000
932	6.000000
933	6.000000
934	6.000000
935	6.000000
936	6.000000
937	6.000000
938	6.000000
939	6.000000
940	6.000000
941	6.000000
942	6.000000
943	6.000000
944	6.000000
945	6.000000
946	6.000000
947	6.000000
948	6.000000
949	6.000000
950	6.000000
951	6.000000
952	6.000000
953	6.000000
954	6.000000
955	6.000000
956	6.000000
957	6.000000
958	6.000000
959	6.000000
960	6.000000
961	6.000000
962	6.000000
963	6.000000
964	6.000000
965	6.000000
966	6.000000
967	6.000000
968	6.000000
969	6.000000
970	6.000000
971	6.000000
972	6.000000
973	6.000000
974	6.000000
975	6.000000
976	6.000000
977	6.000000
978	6.000000
979	6.000000
980	6.000000
981	6.000000
982	6.000000
983	6.000000
984	6.000000
985	6.000000
986	6.000000
987	6.000000
988	6.000000
989	6.000000
990	6.000000
991	6.000000
992	6.000000
993	6.000000
994	6.000000
995	6.000000
996	6.000000
997	6.000000
998	6.000000
999	6.000000
1000	6.000000
